elr,total_yards,mileage,easting,northing,longitude,latitude,os_grid_ref,linear_accuracy_m
GTW2,101310,57M 0990y,483076.8,161838.1,-0.808457,51.34956,SU8307661838,0
GTW2,101420,57M 1100y,483019.6,161920.5,-0.80926,51.350309,SU8301961920,0
GTW2,101530,57M 1210y,482967.1,162006.0,-0.809994,51.351085,SU8296762006,0
GTW2,101640,57M 1320y,482920.7,162095.0,-0.810639,51.351892,SU8292062095,5
GTW2,101750,57M 1430y,482879.8,162188.3,-0.811204,51.352737,SU8287962188,5
GTW2,101860,57M 1540y,482842.9,162283.3,-0.811712,51.353596,SU8284262283,5
GTW2,101970,57M 1650y,482806.3,162378.4,-0.812215,51.354456,SU8280662378,5
GTW2,102080,58M 0000y,482769.7,162473.5,-0.812719,51.355317,SU8276962473,5
GTW2,102190,58M 0110y,482733.4,162567.7,-0.813218,51.356169,SU8273362567,1
GTW2,102300,58M 0220y,482697.1,162661.9,-0.813717,51.357021,SU8269762661,1
GTW2,102410,58M 0330y,482660.9,162756.1,-0.814216,51.357873,SU8266062756,1
GTW2,102520,58M 0440y,482624.6,162850.3,-0.814715,51.358725,SU8262462850,-2
GTW2,102630,58M 0550y,482588.8,162943.4,-0.815207,51.359567,SU8258862943,-2
GTW2,102740,58M 0660y,482552.9,163036.4,-0.8157,51.360408,SU8255263036,-2
GTW2,102850,58M 0770y,482517.1,163129.5,-0.816193,51.36125,SU8251763129,-2
GTW2,102960,58M 0880y,482481.2,163222.5,-0.816686,51.362092,SU8248163222,-2
GTW2,103070,58M 0990y,482444.7,163317.4,-0.817189,51.36295,SU8244463317,4
GTW2,103180,58M 1100y,482408.2,163412.2,-0.817691,51.363808,SU8240863412,4
GTW2,103290,58M 1210y,482371.7,163507.1,-0.818194,51.364666,SU8237163507,4
GTW2,103400,58M 1320y,482335.1,163601.9,-0.818697,51.365524,SU8233563601,4
GTW2,103510,58M 1430y,482299.0,163695.9,-0.819195,51.366374,SU8229863695,0
GTW2,103620,58M 1540y,482262.7,163789.8,-0.819693,51.367223,SU8226263789,0
GTW2,103730,58M 1650y,482226.5,163883.7,-0.820191,51.368073,SU8222663883,0
GTW2,103840,59M 0000y,482190.3,163977.7,-0.820689,51.368923,SU8219063977,0
GTW2,103950,59M 0110y,482154.2,164071.4,-0.821187,51.369771,SU8215464071,0
GTW2,104060,59M 0220y,482118.1,164165.2,-0.821684,51.370619,SU8211864165,0
GTW2,104170,59M 0330y,482081.9,164259.0,-0.822181,51.371467,SU8208164258,0
GTW2,104280,59M 0440y,482045.8,164352.7,-0.822679,51.372315,SU8204564352,0
GTW2,104390,59M 0550y,482009.6,164446.7,-0.823177,51.373165,SU8200964446,0
GTW2,104500,59M 0660y,481973.1,164540.5,-0.823679,51.374014,SU8197364540,0
GTW2,104610,59M 0770y,481936.6,164634.3,-0.824182,51.374862,SU8193664634,0
GTW2,104720,59M 0880y,481900.1,164728.1,-0.824685,51.375711,SU8190064728,0
GTW2,104830,59M 0990y,481863.5,164821.9,-0.825188,51.376559,SU8186364821,0
GTW2,104940,59M 1100y,481827.0,164915.7,-0.825692,51.377408,SU8182664915,0
GTW2,105050,59M 1210y,481790.5,165009.6,-0.826194,51.378257,SU8179065009,0
GTW2,105160,59M 1320y,481754.2,165103.4,-0.826695,51.379106,SU8175465103,0
GTW2,105270,59M 1430y,481717.8,165197.2,-0.827195,51.379954,SU8171765197,0
GTW2,105380,59M 1540y,481681.7,165291.0,-0.827692,51.380802,SU8168165291,0
GTW2,105490,59M 1650y,481645.6,165384.9,-0.828189,51.381651,SU8164565384,0
GTW2,105600,60M 0000y,481609.5,165478.7,-0.828686,51.3825,SU8160965478,0
GTW2,105710,60M 0110y,481573.5,165572.6,-0.829183,51.383349,SU8157365572,0
GTW2,105820,60M 0220y,481537.4,165666.5,-0.82968,51.384198,SU8153765666,0
GTW2,105930,60M 0330y,481501.3,165760.3,-0.830177,51.385047,SU8150165760,0
GTW2,106040,60M 0440y,481466.3,165854.6,-0.830658,51.385899,SU8146665854,0
GTW2,106150,60M 0550y,481436.3,165950.4,-0.831067,51.386765,SU8143665950,0
GTW2,106260,60M 0660y,481406.3,166046.2,-0.831475,51.387631,SU8140666046,0
GTW2,106370,60M 0770y,481376.4,166142.1,-0.831884,51.388497,SU8137666142,0
GTW2,106480,60M 0880y,481346.4,166237.9,-0.832292,51.389363,SU8134666237,0
GTW2,106590,60M 0990y,481316.4,166334.0,-0.832702,51.39023,SU8131666333,0
GTW2,106700,60M 1100y,481286.3,166430.0,-0.833112,51.391098,SU8128666429,0
GTW2,106810,60M 1210y,481256.3,166526.0,-0.833521,51.391966,SU8125666526,0
GTW2,106920,60M 1320y,481226.3,166622.1,-0.833931,51.392833,SU8122666622,0
GTW2,107030,60M 1430y,481196.2,166718.3,-0.834341,51.393702,SU8119666718,0
GTW2,107140,60M 1540y,481166.1,166814.5,-0.834751,51.394572,SU8116666814,0
GTW2,107250,60M 1650y,481136.0,166910.7,-0.835162,51.395441,SU8113666910,0
GTW2,107360,61M 0000y,481105.9,167006.9,-0.835572,51.39631,SU8110567006,0
GTW2,107470,61M 0110y,481075.9,167102.9,-0.835982,51.397178,SU8107567102,0
GTW2,107580,61M 0220y,481045.9,167199.0,-0.836391,51.398045,SU8104567198,0
GTW2,107690,61M 0330y,481015.8,167295.0,-0.836801,51.398913,SU8101567295,0
GTW2,107800,61M 0440y,480985.8,167391.1,-0.837211,51.399781,SU8098567391,0
GTW2,107910,61M 0550y,480955.8,167486.9,-0.83762,51.400647,SU8095567486,0
GTW2,108020,61M 0660y,480925.8,167582.7,-0.838028,51.401512,SU8092567582,0
GTW2,108130,61M 0770y,480895.9,167678.6,-0.838437,51.402378,SU8089567678,0
GTW2,108240,61M 0880y,480865.9,167774.4,-0.838846,51.403244,SU8086567774,0
GTW2,108350,61M 0990y,480835.9,167870.4,-0.839256,51.404111,SU8083567870,0
GTW2,108460,61M 1100y,480805.9,167966.4,-0.839665,51.404979,SU8080567966,0
