RID,Date,TOC,EUS Scheduled Departure Time,EUS Actual Departure Time,EUS LC Reason,WFJ Scheduled Arrival Time,WFJ Actual Arrival Time,WFJ Scheduled Departure Time,WFJ Actual Departure Time,WFJ LC Reason,MKC Scheduled Arrival Time,MKC Actual Arrival Time,MKC Scheduled Departure Time,MKC Actual Departure Time,MKC LC Reason,TAM Scheduled Arrival Time,TAM Actual Arrival Time,TAM Scheduled Departure Time,TAM Actual Departure Time,TAM LC Reason,LTV Scheduled Arrival Time,LTV Actual Arrival Time,LTV Scheduled Departure Time,LTV Actual Departure Time,LTV LC Reason,STA Scheduled Arrival Time,STA Actual Arrival Time,STA Scheduled Departure Time,STA Actual Departure Time,STA LC Reason,CRE Scheduled Arrival Time,CRE Actual Arrival Time,CRE Scheduled Departure Time,CRE Actual Departure Time,CRE LC Reason,RUN Scheduled Arrival Time,RUN Actual Arrival Time,RUN Scheduled Departure Time,RUN Actual Departure Time,RUN LC Reason,LIV Scheduled Arrival Time,LIV Actual Arrival Time,LIV LC Reason,EUS Delay Minutes,EUS Delay Classification,MKC Delay Minutes,MKC Delay Classification,CRE Delay Minutes,CRE Delay Classification,LIV Delay Minutes,LIV Delay Classification
202505096749262,2025-05-09,VT,2025-05-09 14:43:00,2025-05-09 14:44:00,,,,,,,2025-05-09 15:14:00,2025-05-09 15:17:00,2025-05-09 15:15:00,2025-05-09 15:19:00,,,,,,,,,,,,,,,,,2025-05-09 16:23:00,2025-05-09 16:25:00,2025-05-09 16:26:00,2025-05-09 16:27:00,,2025-05-09 16:43:00,2025-05-09 16:42:00,2025-05-09 16:44:00,2025-05-09 16:45:00,,2025-05-09 17:04:00,2025-05-09 17:06:00,,1.0,Not Delayed,4.0,Not Delayed,1.0,Not Delayed,2.0,Not Delayed
202505096749265,2025-05-09,VT,2025-05-09 15:43:00,2025-05-09 15:43:00,,,,,,,2025-05-09 16:14:00,2025-05-09 16:18:00,2025-05-09 16:15:00,2025-05-09 16:17:00,,,,,,,,,,,,,,,,,2025-05-09 17:24:00,2025-05-09 17:45:00,2025-05-09 17:26:00,2025-05-09 17:47:00,681.0,2025-05-09 17:43:00,2025-05-09 18:03:00,2025-05-09 17:44:00,2025-05-09 18:05:00,681.0,2025-05-09 18:04:00,2025-05-09 18:21:00,681.0,0.0,Not Delayed,2.0,Not Delayed,21.0,Moderate Delay,17.0,Moderate Delay
202505096749270,2025-05-09,VT,2025-05-09 16:43:00,2025-05-09 16:45:00,,,,,,,2025-05-09 17:14:00,2025-05-09 17:15:00,2025-05-09 17:15:00,2025-05-09 17:17:00,,,,,,,,,,,,,,,,,2025-05-09 18:23:00,2025-05-09 18:21:00,2025-05-09 18:26:00,2025-05-09 18:25:00,,2025-05-09 18:43:00,2025-05-09 18:41:00,2025-05-09 18:44:00,2025-05-09 18:44:00,,2025-05-09 19:04:00,2025-05-09 19:05:00,,2.0,Not Delayed,2.0,Not Delayed,-1.0,Not Delayed,1.0,Not Delayed
202505096749273,2025-05-09,VT,2025-05-09 17:43:00,2025-05-09 17:43:00,,,,,,,,,2025-05-09 18:15:00,2025-05-09 18:16:00,,,,,,,,,,,,,,,,,2025-05-09 19:23:00,2025-05-09 19:26:00,2025-05-09 19:26:00,2025-05-09 19:32:00,,2025-05-09 19:43:00,2025-05-09 19:48:00,2025-05-09 19:44:00,2025-05-09 19:50:00,,2025-05-09 20:05:00,2025-05-09 20:08:00,,0.0,Not Delayed,1.0,Not Delayed,6.0,Mild Delay,3.0,Not Delayed
202505096749276,2025-05-09,VT,2025-05-09 18:43:00,2025-05-09 18:46:00,,,,,,,,,2025-05-09 19:15:00,2025-05-09 19:21:00,,,,,,,,,,,,,,,,,2025-05-09 20:23:00,2025-05-09 20:26:00,2025-05-09 20:26:00,2025-05-09 20:32:00,,2025-05-09 20:43:00,2025-05-09 20:47:00,2025-05-09 20:44:00,2025-05-09 20:50:00,,2025-05-09 21:05:00,2025-05-09 21:08:00,,3.0,Not Delayed,6.0,Mild Delay,6.0,Mild Delay,3.0,Not Delayed
202505096749281,2025-05-09,VT,2025-05-09 19:43:00,2025-05-09 19:43:00,,,,,,,2025-05-09 20:14:00,2025-05-09 20:14:00,2025-05-09 20:15:00,2025-05-09 20:16:00,,,,,,,,,,,,,,,,,2025-05-09 21:24:00,2025-05-09 21:23:00,2025-05-09 21:26:00,2025-05-09 21:25:00,,2025-05-09 21:43:00,2025-05-09 21:41:00,2025-05-09 21:45:00,2025-05-09 21:45:00,,2025-05-09 22:04:00,2025-05-09 22:01:00,,0.0,Not Delayed,1.0,Not Delayed,-1.0,Not Delayed,-3.0,Not Delayed
202505096749285,2025-05-09,VT,2025-05-09 20:43:00,2025-05-09 20:47:00,,,,,,,2025-05-09 21:14:00,2025-05-09 21:20:00,2025-05-09 21:15:00,2025-05-09 21:22:00,,,,,,,,,,,,,,,,,2025-05-09 22:23:00,2025-05-09 22:28:00,2025-05-09 22:26:00,2025-05-09 22:29:00,,2025-05-09 22:44:00,2025-05-09 22:44:00,2025-05-09 22:46:00,2025-05-09 22:46:00,,2025-05-09 23:05:00,2025-05-09 23:02:00,,4.0,Not Delayed,7.0,Mild Delay,3.0,Not Delayed,-3.0,Not Delayed
202505106749240,2025-05-10,VT,2025-05-10 06:33:00,2025-05-10 06:33:00,,,,,,,2025-05-10 07:04:00,2025-05-10 07:05:00,2025-05-10 07:05:00,2025-05-10 07:07:00,,2025-05-10 07:43:00,2025-05-10 07:44:00,2025-05-10 07:44:00,2025-05-10 07:45:00,,2025-05-10 07:49:00,2025-05-10 07:51:00,2025-05-10 07:50:00,2025-05-10 07:53:00,,2025-05-10 08:04:00,2025-05-10 08:06:00,2025-05-10 08:06:00,2025-05-10 08:07:00,,2025-05-10 08:24:00,2025-05-10 08:25:00,2025-05-10 08:26:00,2025-05-10 08:27:00,,2025-05-10 08:43:00,2025-05-10 08:43:00,2025-05-10 08:44:00,2025-05-10 08:45:00,,2025-05-10 09:04:00,2025-05-10 09:04:00,,0.0,Not Delayed,2.0,Not Delayed,1.0,Not Delayed,0.0,Not Delayed
202505106749242,2025-05-10,VT,2025-05-10 07:43:00,2025-05-10 07:43:00,,,,,,,2025-05-10 08:14:00,2025-05-10 08:14:00,2025-05-10 08:15:00,2025-05-10 08:16:00,,,,,,,,,,,,,,,,,2025-05-10 09:23:00,2025-05-10 09:23:00,2025-05-10 09:26:00,2025-05-10 09:25:00,,2025-05-10 09:43:00,2025-05-10 09:41:00,2025-05-10 09:44:00,2025-05-10 09:44:00,,2025-05-10 10:04:00,2025-05-10 10:05:00,,0.0,Not Delayed,1.0,Not Delayed,-1.0,Not Delayed,1.0,Not Delayed
202505106749245,2025-05-10,VT,2025-05-10 08:43:00,2025-05-10 08:43:00,,,,,,,2025-05-10 09:14:00,2025-05-10 09:19:00,2025-05-10 09:15:00,2025-05-10 09:21:00,,,,,,,,,,,,,,,,,2025-05-10 10:23:00,2025-05-10 10:31:00,2025-05-10 10:26:00,2025-05-10 10:34:00,871.0,2025-05-10 10:43:00,2025-05-10 10:50:00,2025-05-10 10:44:00,2025-05-10 10:52:00,871.0,2025-05-10 11:04:00,2025-05-10 11:10:00,871.0,0.0,Not Delayed,6.0,Mild Delay,8.0,Mild Delay,6.0,Mild Delay
202505106749248,2025-05-10,VT,2025-05-10 09:43:00,2025-05-10 09:42:00,,,,,,,2025-05-10 10:14:00,2025-05-10 10:16:00,2025-05-10 10:15:00,2025-05-10 10:18:00,,,,,,,,,,,,,,,,,2025-05-10 11:23:00,2025-05-10 11:39:00,2025-05-10 11:26:00,2025-05-10 11:41:00,871.0,2025-05-10 11:43:00,2025-05-10 12:02:00,2025-05-10 11:44:00,2025-05-10 12:04:00,871.0,2025-05-10 12:04:00,2025-05-10 12:22:00,871.0,-1.0,Not Delayed,3.0,Not Delayed,15.0,Moderate Delay,18.0,Moderate Delay
202505106749252,2025-05-10,VT,2025-05-10 10:43:00,2025-05-10 10:42:00,,,,,,,2025-05-10 11:14:00,2025-05-10 11:17:00,2025-05-10 11:15:00,2025-05-10 11:19:00,,,,,,,,,,,,,,,,,2025-05-10 12:23:00,2025-05-10 12:28:00,2025-05-10 12:26:00,2025-05-10 12:30:00,,2025-05-10 12:43:00,2025-05-10 12:47:00,2025-05-10 12:44:00,2025-05-10 12:49:00,,2025-05-10 13:04:00,2025-05-10 13:04:00,,-1.0,Not Delayed,4.0,Not Delayed,4.0,Not Delayed,0.0,Not Delayed
202505106749255,2025-05-10,VT,2025-05-10 11:43:00,2025-05-10 11:42:00,,,,,,,2025-05-10 12:14:00,2025-05-10 12:15:00,2025-05-10 12:15:00,2025-05-10 12:18:00,,,,,,,,,,,,,,,,,2025-05-10 13:23:00,2025-05-10 13:27:00,2025-05-10 13:26:00,2025-05-10 13:29:00,,2025-05-10 13:43:00,2025-05-10 13:45:00,2025-05-10 13:44:00,2025-05-10 13:48:00,,2025-05-10 14:04:00,2025-05-10 14:07:00,,-1.0,Not Delayed,3.0,Not Delayed,3.0,Not Delayed,3.0,Not Delayed
202505106749257,2025-05-10,VT,2025-05-10 12:43:00,2025-05-10 12:43:00,,,,,,,2025-05-10 13:14:00,2025-05-10 13:14:00,2025-05-10 13:15:00,2025-05-10 13:16:00,,,,,,,,,,,,,,,,,2025-05-10 14:23:00,2025-05-10 14:22:00,2025-05-10 14:26:00,2025-05-10 14:25:00,,2025-05-10 14:43:00,2025-05-10 14:40:00,2025-05-10 14:44:00,2025-05-10 14:44:00,,2025-05-10 15:04:00,2025-05-10 15:05:00,,0.0,Not Delayed,1.0,Not Delayed,-1.0,Not Delayed,1.0,Not Delayed
202505106749260,2025-05-10,VT,2025-05-10 13:43:00,2025-05-10 13:43:00,,,,,,,2025-05-10 14:14:00,2025-05-10 14:18:00,2025-05-10 14:15:00,2025-05-10 14:20:00,,,,,,,,,,,,,,,,,2025-05-10 15:23:00,2025-05-10 15:28:00,2025-05-10 15:26:00,2025-05-10 15:31:00,,2025-05-10 15:43:00,2025-05-10 15:49:00,2025-05-10 15:44:00,2025-05-10 15:51:00,,2025-05-10 16:04:00,2025-05-10 16:09:00,,0.0,Not Delayed,5.0,Mild Delay,5.0,Mild Delay,5.0,Mild Delay
202505106744570,2025-05-10,VT,2025-05-10 14:43:00,2025-05-10 14:42:00,,,,,,,2025-05-10 15:14:00,2025-05-10 15:15:00,2025-05-10 15:15:00,2025-05-10 15:16:00,,,,,,,,,,,,,,,,,2025-05-10 16:24:00,2025-05-10 16:24:00,2025-05-10 16:26:00,2025-05-10 16:26:00,,2025-05-10 16:43:00,2025-05-10 16:43:00,2025-05-10 16:44:00,2025-05-10 16:44:00,,2025-05-10 17:05:00,2025-05-10 17:07:00,,-1.0,Not Delayed,1.0,Not Delayed,0.0,Not Delayed,2.0,Not Delayed
202505106749266,2025-05-10,VT,2025-05-10 15:43:00,2025-05-10 15:43:00,,,,,,,2025-05-10 16:14:00,2025-05-10 16:17:00,2025-05-10 16:15:00,2025-05-10 16:19:00,,,,,,,,,,,,,,,,,2025-05-10 17:23:00,2025-05-10 17:35:00,2025-05-10 17:26:00,2025-05-10 17:37:00,871.0,2025-05-10 17:43:00,2025-05-10 17:54:00,2025-05-10 17:44:00,2025-05-10 17:56:00,871.0,2025-05-10 18:04:00,2025-05-10 18:13:00,871.0,0.0,Not Delayed,4.0,Not Delayed,11.0,Mild Delay,9.0,Mild Delay
202505106749271,2025-05-10,VT,2025-05-10 16:39:00,2025-05-10 16:39:00,,,,2025-05-10 16:54:00,2025-05-10 16:56:00,,2025-05-10 17:14:00,2025-05-10 17:15:00,2025-05-10 17:15:00,2025-05-10 17:17:00,,,,,,,,,,,,,,,,,2025-05-10 18:23:00,2025-05-10 18:25:00,2025-05-10 18:26:00,2025-05-10 18:27:00,,2025-05-10 18:43:00,2025-05-10 18:42:00,2025-05-10 18:44:00,2025-05-10 18:46:00,,2025-05-10 19:04:00,2025-05-10 19:04:00,,0.0,Not Delayed,2.0,Not Delayed,1.0,Not Delayed,0.0,Not Delayed
202505106749274,2025-05-10,VT,2025-05-10 17:43:00,2025-05-10 17:42:00,,,,,,,2025-05-10 18:14:00,2025-05-10 18:15:00,2025-05-10 18:15:00,2025-05-10 18:17:00,,,,,,,,,,,,,,,,,2025-05-10 19:23:00,2025-05-10 19:32:00,2025-05-10 19:26:00,2025-05-10 19:34:00,,2025-05-10 19:43:00,2025-05-10 19:49:00,2025-05-10 19:44:00,2025-05-10 19:51:00,,2025-05-10 20:04:00,2025-05-10 20:12:00,,-1.0,Not Delayed,2.0,Not Delayed,8.0,Mild Delay,8.0,Mild Delay
202505106749277,2025-05-10,VT,2025-05-10 18:43:00,2025-05-10 18:51:00,,,,,,,2025-05-10 19:14:00,2025-05-10 19:22:00,2025-05-10 19:15:00,2025-05-10 19:25:00,914.0,,,,,,,,,,,,,,,,2025-05-10 20:23:00,2025-05-10 20:30:00,2025-05-10 20:26:00,2025-05-10 20:33:00,914.0,2025-05-10 20:43:00,2025-05-10 20:48:00,2025-05-10 20:44:00,2025-05-10 20:51:00,914.0,2025-05-10 21:04:00,2025-05-10 21:07:00,914.0,8.0,Mild Delay,10.0,Mild Delay,7.0,Mild Delay,3.0,Not Delayed
202505106749282,2025-05-10,VT,2025-05-10 19:37:00,2025-05-10 19:38:00,,,,,,,2025-05-10 20:13:00,2025-05-10 20:11:00,2025-05-10 20:15:00,2025-05-10 20:15:00,,,,,,,,,,,,,,,,,2025-05-10 21:23:00,2025-05-10 21:21:00,2025-05-10 21:26:00,2025-05-10 21:26:00,,2025-05-10 21:43:00,2025-05-10 21:41:00,2025-05-10 21:44:00,2025-05-10 21:46:00,,2025-05-10 22:05:00,2025-05-10 22:06:00,,1.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed,1.0,Not Delayed
202505116749243,2025-05-11,VT,2025-05-11 08:20:00,2025-05-11 08:20:00,,,,2025-05-11 08:37:00,2025-05-11 08:37:00,,2025-05-11 09:13:00,2025-05-11 09:05:00,2025-05-11 09:15:00,2025-05-11 09:15:00,,2025-05-11 10:00:00,2025-05-11 09:54:00,2025-05-11 10:01:00,2025-05-11 10:01:00,,2025-05-11 10:06:00,2025-05-11 10:07:00,2025-05-11 10:07:00,2025-05-11 10:08:00,,2025-05-11 10:23:00,2025-05-11 10:21:00,2025-05-11 10:25:00,2025-05-11 10:24:00,,2025-05-11 10:43:00,2025-05-11 10:42:00,2025-05-11 10:44:00,2025-05-11 10:44:00,,2025-05-11 11:01:00,2025-05-11 11:05:00,2025-05-11 11:02:00,2025-05-11 11:08:00,,2025-05-11 11:18:00,2025-05-11 11:25:00,,0.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed,7.0,Mild Delay
202505116749246,2025-05-11,VT,2025-05-11 09:20:00,2025-05-11 09:19:00,,,,2025-05-11 09:37:00,2025-05-11 09:37:00,,2025-05-11 10:14:00,2025-05-11 09:56:00,2025-05-11 10:16:00,2025-05-11 10:16:00,,2025-05-11 11:02:00,2025-05-11 11:00:00,2025-05-11 11:03:00,2025-05-11 11:03:00,,2025-05-11 11:08:00,2025-05-11 11:08:00,2025-05-11 11:09:00,2025-05-11 11:10:00,,2025-05-11 11:24:00,2025-05-11 11:22:00,2025-05-11 11:26:00,2025-05-11 11:25:00,,2025-05-11 11:43:00,2025-05-11 11:42:00,2025-05-11 11:45:00,2025-05-11 11:46:00,,2025-05-11 12:02:00,2025-05-11 12:00:00,2025-05-11 12:03:00,2025-05-11 12:04:00,,2025-05-11 12:19:00,2025-05-11 12:20:00,,-1.0,Not Delayed,0.0,Not Delayed,1.0,Not Delayed,1.0,Not Delayed
202505116749250,2025-05-11,VT,2025-05-11 10:19:00,2025-05-11 10:18:00,,,,2025-05-11 10:38:00,2025-05-11 10:38:00,,2025-05-11 11:13:00,2025-05-11 11:12:00,2025-05-11 11:18:00,2025-05-11 11:19:00,,,,,,,,,,,,2025-05-11 12:19:00,2025-05-11 12:16:00,2025-05-11 12:21:00,2025-05-11 12:20:00,,2025-05-11 12:39:00,2025-05-11 12:40:00,2025-05-11 12:43:00,2025-05-11 12:44:00,,2025-05-11 13:00:00,2025-05-11 12:59:00,2025-05-11 13:02:00,2025-05-11 13:02:00,,2025-05-11 13:18:00,2025-05-11 13:19:00,,-1.0,Not Delayed,1.0,Not Delayed,1.0,Not Delayed,1.0,Not Delayed
202505116749253,2025-05-11,VT,2025-05-11 11:19:00,2025-05-11 11:19:00,,,,2025-05-11 11:36:00,2025-05-11 11:36:00,,2025-05-11 12:09:00,2025-05-11 11:56:00,2025-05-11 12:10:00,2025-05-11 12:10:00,,,,,,,,,,,,2025-05-11 13:05:00,2025-05-11 13:06:00,2025-05-11 13:06:00,2025-05-11 13:09:00,,2025-05-11 13:25:00,2025-05-11 13:27:00,2025-05-11 13:26:00,2025-05-11 13:30:00,,2025-05-11 13:43:00,2025-05-11 13:45:00,2025-05-11 13:45:00,2025-05-11 13:48:00,,2025-05-11 14:04:00,2025-05-11 14:04:00,,0.0,Not Delayed,0.0,Not Delayed,4.0,Not Delayed,0.0,Not Delayed
202505116749258,2025-05-11,VT,2025-05-11 12:42:00,2025-05-11 12:41:00,,,,,,,2025-05-11 13:14:00,2025-05-11 13:12:00,2025-05-11 13:15:00,2025-05-11 13:15:00,,,,,,,,,,,,,,,,,2025-05-11 14:23:00,2025-05-11 14:26:00,2025-05-11 14:26:00,2025-05-11 14:29:00,,2025-05-11 14:43:00,2025-05-11 14:44:00,2025-05-11 14:44:00,2025-05-11 14:47:00,,2025-05-11 15:04:00,2025-05-11 15:03:00,,-1.0,Not Delayed,0.0,Not Delayed,3.0,Not Delayed,-1.0,Not Delayed
202505116749261,2025-05-11,VT,2025-05-11 13:42:00,2025-05-11 13:42:00,,,,,,,2025-05-11 14:14:00,2025-05-11 14:19:00,2025-05-11 14:15:00,2025-05-11 14:21:00,,,,,,,,,,,,,,,,,2025-05-11 15:23:00,2025-05-11 15:28:00,2025-05-11 15:26:00,2025-05-11 15:32:00,,2025-05-11 15:43:00,2025-05-11 15:47:00,2025-05-11 15:44:00,2025-05-11 15:50:00,,2025-05-11 16:04:00,2025-05-11 16:06:00,,0.0,Not Delayed,6.0,Mild Delay,6.0,Mild Delay,2.0,Not Delayed
202505116749264,2025-05-11,VT,2025-05-11 14:42:00,2025-05-11 14:41:00,,,,,,,2025-05-11 15:14:00,2025-05-11 15:13:00,2025-05-11 15:15:00,2025-05-11 15:15:00,,,,,,,,,,,,,,,,,2025-05-11 16:23:00,2025-05-11 16:32:00,2025-05-11 16:26:00,2025-05-11 16:41:00,,2025-05-11 16:43:00,2025-05-11 16:57:00,2025-05-11 16:44:00,2025-05-11 17:00:00,573.0,2025-05-11 17:04:00,2025-05-11 17:17:00,573.0,-1.0,Not Delayed,0.0,Not Delayed,15.0,Moderate Delay,13.0,Mild Delay
202505116749267,2025-05-11,VT,2025-05-11 15:42:00,2025-05-11 15:49:00,,,,,,,2025-05-11 16:14:00,2025-05-11 16:22:00,2025-05-11 16:15:00,2025-05-11 16:24:00,887.0,,,,,,,,,,,,,,,,2025-05-11 17:23:00,2025-05-11 17:31:00,2025-05-11 17:26:00,2025-05-11 17:36:00,887.0,2025-05-11 17:43:00,2025-05-11 17:51:00,2025-05-11 17:44:00,2025-05-11 17:54:00,887.0,2025-05-11 18:04:00,2025-05-11 18:10:00,887.0,7.0,Mild Delay,9.0,Mild Delay,10.0,Mild Delay,6.0,Mild Delay
202505116749272,2025-05-11,VT,2025-05-11 16:42:00,2025-05-11 16:42:00,,,,,,,2025-05-11 17:14:00,2025-05-11 17:14:00,2025-05-11 17:15:00,2025-05-11 17:16:00,,,,,,,,,,,,,,,,,2025-05-11 18:23:00,2025-05-11 18:22:00,2025-05-11 18:26:00,2025-05-11 18:26:00,,2025-05-11 18:43:00,2025-05-11 18:41:00,2025-05-11 18:44:00,2025-05-11 18:45:00,,2025-05-11 19:04:00,2025-05-11 19:03:00,,0.0,Not Delayed,1.0,Not Delayed,0.0,Not Delayed,-1.0,Not Delayed
202505116749275,2025-05-11,VT,2025-05-11 17:42:00,2025-05-11 17:42:00,,,,,,,2025-05-11 18:14:00,2025-05-11 18:17:00,2025-05-11 18:15:00,2025-05-11 18:19:00,,,,,,,,,,,,,,,,,2025-05-11 19:23:00,2025-05-11 19:32:00,2025-05-11 19:26:00,2025-05-11 19:35:00,871.0,2025-05-11 19:43:00,2025-05-11 19:52:00,2025-05-11 19:44:00,2025-05-11 19:55:00,871.0,2025-05-11 20:04:00,2025-05-11 20:12:00,871.0,0.0,Not Delayed,4.0,Not Delayed,9.0,Mild Delay,8.0,Mild Delay
202505116749278,2025-05-11,VT,2025-05-11 18:42:00,2025-05-11 19:01:00,886.0,,,,,,2025-05-11 19:14:00,2025-05-11 19:39:00,2025-05-11 19:15:00,2025-05-11 19:41:00,886.0,,,,,,,,,,,,,,,,2025-05-11 20:23:00,2025-05-11 20:50:00,2025-05-11 20:26:00,2025-05-11 20:52:00,886.0,2025-05-11 20:43:00,2025-05-11 21:13:00,2025-05-11 20:44:00,2025-05-11 21:16:00,886.0,2025-05-11 21:04:00,2025-05-11 21:32:00,886.0,19.0,Moderate Delay,26.0,Moderate Delay,26.0,Moderate Delay,28.0,Moderate Delay
202505116749283,2025-05-11,VT,2025-05-11 19:42:00,2025-05-11 19:58:00,895.0,,,,,,2025-05-11 20:14:00,2025-05-11 20:33:00,2025-05-11 20:15:00,2025-05-11 20:36:00,895.0,,,,,,,,,,,,,,,,2025-05-11 21:23:00,2025-05-11 21:41:00,2025-05-11 21:26:00,2025-05-11 21:43:00,895.0,2025-05-11 21:43:00,2025-05-11 21:58:00,2025-05-11 21:44:00,2025-05-11 22:01:00,895.0,2025-05-11 22:03:00,2025-05-11 22:18:00,895.0,16.0,Moderate Delay,21.0,Moderate Delay,17.0,Moderate Delay,15.0,Moderate Delay
202505116749286,2025-05-11,VT,2025-05-11 20:39:00,2025-05-11 20:38:00,,,,,,,2025-05-11 21:22:00,2025-05-11 21:12:00,2025-05-11 21:24:00,2025-05-11 21:24:00,,2025-05-11 22:02:00,2025-05-11 22:06:00,2025-05-11 22:03:00,2025-05-11 22:08:00,,2025-05-11 22:09:00,2025-05-11 22:13:00,2025-05-11 22:10:00,2025-05-11 22:15:00,,2025-05-11 22:24:00,2025-05-11 22:29:00,2025-05-11 22:25:00,2025-05-11 22:30:00,,2025-05-11 22:43:00,2025-05-11 22:48:00,2025-05-11 22:45:00,2025-05-11 22:49:00,,2025-05-11 23:02:00,2025-05-11 23:05:00,2025-05-11 23:04:00,2025-05-11 23:07:00,,2025-05-11 23:28:00,2025-05-11 23:25:00,,-1.0,Not Delayed,0.0,Not Delayed,4.0,Not Delayed,-3.0,Not Delayed
202505126749239,2025-05-12,VT,2025-05-12 06:36:00,2025-05-12 06:35:00,,,,2025-05-12 06:51:00,2025-05-12 06:52:00,,2025-05-12 07:11:00,2025-05-12 07:12:00,2025-05-12 07:12:00,2025-05-12 07:14:00,,,,,,,,,,,,2025-05-12 08:04:00,2025-05-12 08:07:00,2025-05-12 08:05:00,2025-05-12 08:09:00,,2025-05-12 08:23:00,2025-05-12 08:30:00,2025-05-12 08:26:00,2025-05-12 08:32:00,,2025-05-12 08:43:00,2025-05-12 08:48:00,2025-05-12 08:44:00,2025-05-12 08:50:00,,2025-05-12 09:06:00,2025-05-12 09:06:00,,-1.0,Not Delayed,2.0,Not Delayed,6.0,Mild Delay,0.0,Not Delayed
202505126749241,2025-05-12,VT,2025-05-12 07:43:00,2025-05-12 07:42:00,,,,,,,2025-05-12 08:14:00,2025-05-12 08:16:00,2025-05-12 08:15:00,2025-05-12 08:18:00,,,,,,,,,,,,,,,,,2025-05-12 09:23:00,2025-05-12 09:31:00,2025-05-12 09:26:00,2025-05-12 09:33:00,,2025-05-12 09:43:00,2025-05-12 09:49:00,2025-05-12 09:44:00,2025-05-12 09:52:00,,2025-05-12 10:03:00,2025-05-12 10:08:00,,-1.0,Not Delayed,3.0,Not Delayed,7.0,Mild Delay,5.0,Mild Delay
202505126749244,2025-05-12,VT,2025-05-12 08:43:00,2025-05-12 08:46:00,,,,,,,2025-05-12 09:14:00,2025-05-12 09:20:00,2025-05-12 09:15:00,2025-05-12 09:23:00,,,,,,,,,,,,,,,,,2025-05-12 10:24:00,2025-05-12 10:34:00,2025-05-12 10:26:00,2025-05-12 10:37:00,913.0,2025-05-12 10:43:00,2025-05-12 10:53:00,2025-05-12 10:44:00,2025-05-12 10:55:00,913.0,2025-05-12 11:04:00,2025-05-12 11:12:00,913.0,3.0,Not Delayed,8.0,Mild Delay,11.0,Mild Delay,8.0,Mild Delay
202505126749247,2025-05-12,VT,2025-05-12 09:43:00,2025-05-12 09:44:00,,,,,,,2025-05-12 10:14:00,2025-05-12 10:15:00,2025-05-12 10:15:00,2025-05-12 10:17:00,,,,,,,,,,,,,,,,,2025-05-12 11:24:00,2025-05-12 11:28:00,2025-05-12 11:26:00,2025-05-12 11:31:00,,2025-05-12 11:43:00,2025-05-12 11:46:00,2025-05-12 11:44:00,2025-05-12 11:48:00,,2025-05-12 12:04:00,2025-05-12 12:09:00,,1.0,Not Delayed,2.0,Not Delayed,5.0,Mild Delay,5.0,Mild Delay
202505126749251,2025-05-12,VT,2025-05-12 10:43:00,2025-05-12 10:42:00,,,,,,,2025-05-12 11:14:00,2025-05-12 11:16:00,2025-05-12 11:15:00,2025-05-12 11:19:00,,,,,,,,,,,,,,,,,2025-05-12 12:24:00,2025-05-12 12:28:00,2025-05-12 12:26:00,2025-05-12 12:30:00,,2025-05-12 12:43:00,2025-05-12 12:46:00,2025-05-12 12:44:00,2025-05-12 12:48:00,,2025-05-12 13:04:00,2025-05-12 13:05:00,,-1.0,Not Delayed,4.0,Not Delayed,4.0,Not Delayed,1.0,Not Delayed
202505126749254,2025-05-12,VT,2025-05-12 11:43:00,2025-05-12 11:43:00,,,,,,,2025-05-12 12:14:00,2025-05-12 12:16:00,2025-05-12 12:15:00,2025-05-12 12:18:00,,,,,,,,,,,,,,,,,2025-05-12 13:24:00,2025-05-12 13:30:00,2025-05-12 13:26:00,2025-05-12 13:33:00,,2025-05-12 13:43:00,2025-05-12 13:48:00,2025-05-12 13:44:00,2025-05-12 13:51:00,,2025-05-12 14:04:00,2025-05-12 14:12:00,,0.0,Not Delayed,3.0,Not Delayed,7.0,Mild Delay,8.0,Mild Delay
202505126749256,2025-05-12,VT,2025-05-12 12:43:00,2025-05-12 12:42:00,,,,,,,2025-05-12 13:14:00,2025-05-12 13:17:00,2025-05-12 13:15:00,2025-05-12 13:19:00,,,,,,,,,,,,,,,,,2025-05-12 14:23:00,2025-05-12 14:31:00,2025-05-12 14:26:00,2025-05-12 14:34:00,,2025-05-12 14:43:00,2025-05-12 14:49:00,2025-05-12 14:44:00,2025-05-12 14:52:00,,2025-05-12 15:04:00,2025-05-12 15:07:00,,-1.0,Not Delayed,4.0,Not Delayed,8.0,Mild Delay,3.0,Not Delayed
202505126744567,2025-05-12,VT,2025-05-12 13:43:00,2025-05-12 13:43:00,,,,,,,2025-05-12 14:14:00,2025-05-12 14:16:00,2025-05-12 14:15:00,2025-05-12 14:20:00,,,,,,,,,,,,,,,,,2025-05-12 15:23:00,2025-05-12 15:36:00,2025-05-12 15:26:00,2025-05-12 15:39:00,841.0,2025-05-12 15:43:00,2025-05-12 15:54:00,2025-05-12 15:44:00,2025-05-12 15:57:00,841.0,2025-05-12 16:05:00,2025-05-12 16:13:00,841.0,0.0,Not Delayed,5.0,Mild Delay,13.0,Mild Delay,8.0,Mild Delay
