RID,Date,TOC,EUS Scheduled Departure Time,EUS Actual Departure Time,EUS LC Reason,WFJ Scheduled Departure Time,WFJ Actual Departure Time,WFJ LC Reason,MKC Scheduled Departure Time,MKC Actual Departure Time,MKC LC Reason,RUG Scheduled Departure Time,RUG Actual Departure Time,RUG LC Reason,NUN Scheduled Departure Time,NUN Actual Departure Time,NUN LC Reason,TAM Scheduled Departure Time,TAM Actual Departure Time,TAM LC Reason,LTV Scheduled Departure Time,LTV Actual Departure Time,LTV LC Reason,STA Scheduled Departure Time,STA Actual Departure Time,STA LC Reason,CRE Scheduled Departure Time,CRE Actual Departure Time,CRE LC Reason,RUN Scheduled Departure Time,RUN Actual Departure Time,RUN LC Reason,LIV Scheduled Arrival Time,LIV Actual Arrival Time,LIV LC Reason
201610000000000.0,2016-10-28,VT,2016-10-28 08:07:00,2016-10-28 08:07:00,,,,,2016-10-28 08:38:00,2016-10-28 08:39:00,,,,,,,,,,,,,,2016-10-28 09:27:00,2016-10-28 09:36:00,,,,,2016-10-28 10:00:00,2016-10-28 10:12:00,,2016-10-28 10:21:00,2016-10-28 10:29:00,
201610000000000.0,2016-10-28,VT,2016-10-28 09:07:00,2016-10-28 09:07:00,576.0,,,,,,,,,,,,,,,,,,,2016-10-28 10:23:00,2016-10-28 11:27:00,576.0,,,576.0,2016-10-28 11:00:00,,576.0,2016-10-28 11:21:00,,576.0
201610000000000.0,2016-10-28,VT,2016-10-28 10:07:00,2016-10-28 10:06:00,,,,,,,,,,,,,,,,,,,,2016-10-28 11:23:00,2016-10-28 11:30:00,,2016-10-28 11:43:00,2016-10-28 11:53:00,,2016-10-28 12:00:00,2016-10-28 12:10:00,,2016-10-28 12:21:00,2016-10-28 12:26:00,
201610000000000.0,2016-10-28,VT,2016-10-28 11:07:00,2016-10-28 11:07:00,,,,,,,,,,,,,,,,,,,,2016-10-28 12:23:00,2016-10-28 12:24:00,,2016-10-28 12:43:00,2016-10-28 12:43:00,,2016-10-28 13:00:00,2016-10-28 13:05:00,,2016-10-28 13:20:00,2016-10-28 13:22:00,
201610000000000.0,2016-10-28,VT,2016-10-28 12:07:00,2016-10-28 12:20:00,650.0,,,,,,,,,,,,,,,,,,,2016-10-28 13:23:00,2016-10-28 13:35:00,650.0,2016-10-28 13:43:00,2016-10-28 13:54:00,650.0,2016-10-28 14:00:00,2016-10-28 14:12:00,650.0,2016-10-28 14:21:00,2016-10-28 14:28:00,650.0
201610000000000.0,2016-10-28,VT,2016-10-28 13:07:00,2016-10-28 13:08:00,,,,,,,,,,,,,,,,,,,,2016-10-28 14:23:00,2016-10-28 14:33:00,,2016-10-28 14:43:00,2016-10-28 14:51:00,,2016-10-28 14:59:00,2016-10-28 15:09:00,,2016-10-28 15:21:00,2016-10-28 15:26:00,
201610000000000.0,2016-10-28,VT,2016-10-28 14:07:00,2016-10-28 14:07:00,,,,,,,,,,,,,,,,,,,,2016-10-28 15:23:00,2016-10-28 15:24:00,,2016-10-28 15:43:00,2016-10-28 15:43:00,,2016-10-28 16:00:00,2016-10-28 16:01:00,,2016-10-28 16:21:00,2016-10-28 16:19:00,
201610000000000.0,2016-10-28,VT,2016-10-28 15:07:00,2016-10-28 15:17:00,574.0,,,,,,,,,,,,,,,,,,,2016-10-28 16:23:00,2016-10-28 16:42:00,574.0,2016-10-28 16:43:00,2016-10-28 17:03:00,574.0,2016-10-28 17:00:00,2016-10-28 17:22:00,574.0,2016-10-28 17:21:00,2016-10-28 17:39:00,574.0
201610000000000.0,2016-10-28,VT,2016-10-28 16:07:00,2016-10-28 16:06:00,,,,,,,,,,,,,,,,,,,,2016-10-28 17:23:00,2016-10-28 17:24:00,,2016-10-28 17:43:00,2016-10-28 17:43:00,,2016-10-28 18:00:00,2016-10-28 18:04:00,,2016-10-28 18:21:00,2016-10-28 18:19:00,
201610000000000.0,2016-10-28,VT,2016-10-28 17:07:00,2016-10-28 17:11:00,648.0,,,,,,,,,,,,,,,,,,,2016-10-28 18:26:00,2016-10-28 18:27:00,648.0,2016-10-28 18:44:00,2016-10-28 18:47:00,648.0,2016-10-28 19:00:00,2016-10-28 19:06:00,648.0,2016-10-28 19:21:00,2016-10-28 19:23:00,648.0
201610000000000.0,2016-10-28,VT,2016-10-28 17:33:00,2016-10-28 17:32:00,,,,,,,,2016-10-28 18:23:00,2016-10-28 18:23:00,,,,,,,,,,,2016-10-28 18:56:00,2016-10-28 18:56:00,,2016-10-28 19:16:00,2016-10-28 19:16:00,,2016-10-28 19:33:00,2016-10-28 19:33:00,,2016-10-28 19:52:00,2016-10-28 19:53:00,
201610000000000.0,2016-10-28,VT,2016-10-28 18:07:00,2016-10-28 18:08:00,,,,,,,,,,,,,,,,,,,,2016-10-28 19:23:00,2016-10-28 19:27:00,,2016-10-28 19:43:00,2016-10-28 19:47:00,,2016-10-28 20:00:00,2016-10-28 20:03:00,,2016-10-28 20:21:00,2016-10-28 20:19:00,
201610000000000.0,2016-10-28,VT,2016-10-28 18:33:00,2016-10-28 18:32:00,,,,,,,,2016-10-28 19:23:00,2016-10-28 19:28:00,,,,,,,,,,,2016-10-28 19:54:00,2016-10-28 20:00:00,,2016-10-28 20:16:00,2016-10-28 20:20:00,,2016-10-28 20:33:00,2016-10-28 20:37:00,,2016-10-28 20:53:00,2016-10-28 20:54:00,
201610000000000.0,2016-10-28,VT,2016-10-28 19:07:00,2016-10-28 19:19:00,895.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-28 20:50:00,2016-10-28 21:07:00,895.0,2016-10-28 21:08:00,2016-10-28 21:23:00,895.0
201610000000000.0,2016-10-28,VT,2016-10-28 20:07:00,2016-10-28 20:25:00,573.0,,,,,,,,,,2016-10-28 21:03:00,2016-10-28 21:28:00,573.0,,,,,,,2016-10-28 21:27:00,2016-10-28 21:52:00,573.0,2016-10-28 21:48:00,2016-10-28 22:10:00,573.0,2016-10-28 22:05:00,2016-10-28 22:27:00,573.0,2016-10-28 22:25:00,2016-10-28 22:43:00,573.0
201610000000000.0,2016-10-28,VT,2016-10-28 21:07:00,2016-10-28 21:07:00,,,,,2016-10-28 21:39:00,2016-10-28 21:40:00,,,,,2016-10-28 22:08:00,2016-10-28 22:09:00,,,,,,,,,,,2016-10-28 22:51:00,2016-10-28 22:51:00,,2016-10-28 23:09:00,2016-10-28 23:14:00,,2016-10-28 23:34:00,2016-10-28 23:34:00,
201610000000000.0,2016-10-29,VT,2016-10-29 07:07:00,2016-10-29 07:07:00,,,,,,,,,,,,,,,,,,,,2016-10-29 08:23:00,2016-10-29 08:22:00,,2016-10-29 08:43:00,2016-10-29 08:43:00,,2016-10-29 09:00:00,2016-10-29 09:00:00,,2016-10-29 09:21:00,2016-10-29 09:18:00,
201610000000000.0,2016-10-29,VT,2016-10-29 08:07:00,2016-10-29 08:06:00,,,,,,,,,,,,,,,,,,,,2016-10-29 09:23:00,2016-10-29 09:24:00,,2016-10-29 09:43:00,2016-10-29 09:43:00,,2016-10-29 10:00:00,2016-10-29 10:00:00,,2016-10-29 10:21:00,2016-10-29 10:18:00,
201610000000000.0,2016-10-29,VT,2016-10-29 09:07:00,2016-10-29 09:06:00,,,,,,,,,,,,,,,,,,,,2016-10-29 10:26:00,2016-10-29 10:25:00,,2016-10-29 10:46:00,2016-10-29 10:46:00,,2016-10-29 11:03:00,2016-10-29 11:03:00,,2016-10-29 11:21:00,2016-10-29 11:19:00,
201610000000000.0,2016-10-29,VT,2016-10-29 10:07:00,2016-10-29 10:08:00,,,,,,,,,,,,,,,,,,,,2016-10-29 11:23:00,2016-10-29 11:23:00,,2016-10-29 11:43:00,2016-10-29 11:43:00,,2016-10-29 12:00:00,2016-10-29 12:00:00,,2016-10-29 12:21:00,2016-10-29 12:17:00,
201610000000000.0,2016-10-29,VT,2016-10-29 11:07:00,2016-10-29 11:07:00,,,,,,,,,,,,,,,,,,,,2016-10-29 12:23:00,2016-10-29 12:22:00,,2016-10-29 12:43:00,2016-10-29 12:42:00,,2016-10-29 13:00:00,2016-10-29 13:02:00,,2016-10-29 13:21:00,2016-10-29 13:20:00,
201610000000000.0,2016-10-29,VT,2016-10-29 12:07:00,2016-10-29 12:07:00,,,,,,,,,,,,,,,,,,,,2016-10-29 13:23:00,2016-10-29 13:30:00,,2016-10-29 13:43:00,2016-10-29 13:49:00,,2016-10-29 14:00:00,2016-10-29 14:06:00,,2016-10-29 14:21:00,2016-10-29 14:21:00,
201610000000000.0,2016-10-29,VT,2016-10-29 13:07:00,2016-10-29 13:07:00,871.0,,,,,,,,,,,,,,,,,,,2016-10-29 14:23:00,2016-10-29 14:37:00,871.0,2016-10-29 14:43:00,2016-10-29 14:55:00,871.0,2016-10-29 15:00:00,2016-10-29 15:12:00,871.0,2016-10-29 15:21:00,2016-10-29 15:31:00,871.0
201610000000000.0,2016-10-29,VT,2016-10-29 14:07:00,2016-10-29 14:09:00,871.0,,,,,,,,,,,,,,,,,,,2016-10-29 15:23:00,2016-10-29 15:37:00,871.0,2016-10-29 15:43:00,2016-10-29 15:56:00,871.0,2016-10-29 16:00:00,2016-10-29 16:13:00,871.0,2016-10-29 16:21:00,2016-10-29 16:34:00,871.0
201610000000000.0,2016-10-29,VT,2016-10-29 15:07:00,2016-10-29 15:09:00,,,,,,,,,,,,,,,,,,,,2016-10-29 16:23:00,2016-10-29 16:25:00,,2016-10-29 16:43:00,2016-10-29 16:43:00,,2016-10-29 17:00:00,2016-10-29 17:01:00,,2016-10-29 17:21:00,2016-10-29 17:20:00,
201610000000000.0,2016-10-29,VT,2016-10-29 16:07:00,2016-10-29 16:06:00,,,,,,,,,,,,,,,,,,,,2016-10-29 17:23:00,2016-10-29 17:23:00,,2016-10-29 17:43:00,2016-10-29 17:44:00,,2016-10-29 18:00:00,2016-10-29 18:01:00,,2016-10-29 18:21:00,2016-10-29 18:17:00,
201610000000000.0,2016-10-29,VT,2016-10-29 16:33:00,2016-10-29 16:32:00,,,,,,,,,,,,,,2016-10-29 17:38:00,2016-10-29 17:38:00,,2016-10-29 17:45:00,2016-10-29 17:45:00,,2016-10-29 17:59:00,2016-10-29 17:58:00,,,,,2016-10-29 18:32:00,2016-10-29 18:36:00,,2016-10-29 18:52:00,2016-10-29 18:57:00,
201610000000000.0,2016-10-29,VT,2016-10-29 17:07:00,2016-10-29 17:06:00,,,,,,,,,,,2016-10-29 18:03:00,2016-10-29 18:05:00,,,,,,,,2016-10-29 18:27:00,2016-10-29 18:28:00,,2016-10-29 18:47:00,2016-10-29 18:47:00,,2016-10-29 19:04:00,2016-10-29 19:04:00,,2016-10-29 19:22:00,2016-10-29 19:22:00,
201610000000000.0,2016-10-29,VT,2016-10-29 18:07:00,2016-10-29 18:06:00,,,,,,,,,,,,,,,,,,,,2016-10-29 19:23:00,2016-10-29 19:25:00,,2016-10-29 19:43:00,2016-10-29 19:45:00,,2016-10-29 20:00:00,2016-10-29 20:03:00,,2016-10-29 20:21:00,2016-10-29 20:19:00,
201610000000000.0,2016-10-29,VT,2016-10-29 18:33:00,2016-10-29 18:32:00,,,,,,,,,,,,,,2016-10-29 19:38:00,2016-10-29 19:37:00,,2016-10-29 19:45:00,2016-10-29 19:44:00,,2016-10-29 19:59:00,2016-10-29 19:59:00,,,,,2016-10-29 20:32:00,2016-10-29 20:35:00,,2016-10-29 20:53:00,2016-10-29 20:51:00,
201610000000000.0,2016-10-29,VT,2016-10-29 19:07:00,2016-10-29 19:09:00,,,,,,,,,,,2016-10-29 20:03:00,2016-10-29 20:05:00,,,,,,,,2016-10-29 20:27:00,2016-10-29 20:29:00,,2016-10-29 20:47:00,2016-10-29 20:47:00,,2016-10-29 21:05:00,2016-10-29 21:05:00,,2016-10-29 21:25:00,2016-10-29 21:21:00,
201610000000000.0,2016-10-29,VT,2016-10-29 20:11:00,2016-10-29 20:10:00,,,,,,,,2016-10-29 21:15:00,2016-10-29 21:17:00,,,,,,,,,,,2016-10-29 21:46:00,2016-10-29 21:48:00,,2016-10-29 22:06:00,2016-10-29 22:11:00,,2016-10-29 22:24:00,2016-10-29 22:28:00,,2016-10-29 22:46:00,2016-10-29 22:43:00,
201610000000000.0,2016-10-30,VT,2016-10-30 08:15:00,2016-10-30 08:14:00,,,,,,,,,,,2016-10-30 09:35:00,2016-10-30 09:35:00,,,,,,,,2016-10-30 10:08:00,2016-10-30 10:07:00,,2016-10-30 10:30:00,2016-10-30 10:30:00,,2016-10-30 10:47:00,2016-10-30 10:47:00,,2016-10-30 11:09:00,2016-10-30 11:03:00,
201610000000000.0,2016-10-30,VT,2016-10-30 09:14:00,2016-10-30 09:14:00,,,,,,,,,,,2016-10-30 10:41:00,2016-10-30 10:40:00,,,,,2016-10-30 11:00:00,2016-10-30 11:00:00,,2016-10-30 11:14:00,2016-10-30 11:14:00,,2016-10-30 11:35:00,2016-10-30 11:35:00,,2016-10-30 11:52:00,2016-10-30 11:52:00,,2016-10-30 12:10:00,2016-10-30 12:10:00,
201610000000000.0,2016-10-30,VT,2016-10-30 10:15:00,2016-10-30 10:14:00,,,,,,,,,,,2016-10-30 11:38:00,2016-10-30 11:38:00,,,,,,,,2016-10-30 12:14:00,2016-10-30 12:13:00,,2016-10-30 12:34:00,2016-10-30 12:33:00,,2016-10-30 12:51:00,2016-10-30 12:51:00,,2016-10-30 13:12:00,2016-10-30 13:07:00,
201610000000000.0,2016-10-30,VT,2016-10-30 11:15:00,2016-10-30 11:14:00,,,,,2016-10-30 12:04:00,2016-10-30 12:04:00,,,,,,,,,,,,,,2016-10-30 12:53:00,2016-10-30 12:53:00,,2016-10-30 13:15:00,2016-10-30 13:15:00,,2016-10-30 13:32:00,2016-10-30 13:32:00,,2016-10-30 13:54:00,2016-10-30 13:55:00,
201610000000000.0,2016-10-30,VT,2016-10-30 12:05:00,2016-10-30 12:04:00,,,,,,,,,,,,,,,,,,,,2016-10-30 13:25:00,2016-10-30 13:24:00,,2016-10-30 13:45:00,2016-10-30 13:47:00,,2016-10-30 14:02:00,2016-10-30 14:04:00,,2016-10-30 14:22:00,2016-10-30 14:20:00,
201610000000000.0,2016-10-30,VT,2016-10-30 13:05:00,2016-10-30 13:04:00,,,,,,,,,,,,,,,,,,,,2016-10-30 14:25:00,2016-10-30 14:24:00,,2016-10-30 14:45:00,2016-10-30 14:45:00,,2016-10-30 15:02:00,2016-10-30 15:03:00,,2016-10-30 15:22:00,2016-10-30 15:22:00,
201610000000000.0,2016-10-30,VT,2016-10-30 14:05:00,2016-10-30 14:04:00,,,,,,,,,,,,,,,,,,,,2016-10-30 15:25:00,2016-10-30 15:24:00,,2016-10-30 15:45:00,2016-10-30 15:47:00,,2016-10-30 16:02:00,2016-10-30 16:04:00,,2016-10-30 16:22:00,2016-10-30 16:23:00,
201610000000000.0,2016-10-30,VT,2016-10-30 15:05:00,2016-10-30 15:04:00,,,,,,,,,,,,,,,,,,,,2016-10-30 16:25:00,2016-10-30 16:24:00,,2016-10-30 16:45:00,2016-10-30 16:45:00,,2016-10-30 17:02:00,2016-10-30 17:03:00,,2016-10-30 17:22:00,2016-10-30 17:18:00,
201610000000000.0,2016-10-30,VT,2016-10-30 16:05:00,2016-10-30 16:04:00,,,,,,,,,,,,,,,,,,,,2016-10-30 17:26:00,2016-10-30 17:27:00,,2016-10-30 17:46:00,2016-10-30 17:47:00,,2016-10-30 18:02:00,2016-10-30 18:05:00,,2016-10-30 18:22:00,2016-10-30 18:21:00,
201610000000000.0,2016-10-30,VT,2016-10-30 17:05:00,2016-10-30 17:05:00,,,,,,,,,,,2016-10-30 18:04:00,2016-10-30 18:04:00,,,,,,,,,,,2016-10-30 18:46:00,2016-10-30 18:45:00,,2016-10-30 19:02:00,2016-10-30 19:03:00,,2016-10-30 19:22:00,2016-10-30 19:24:00,
201610000000000.0,2016-10-30,VT,2016-10-30 18:05:00,2016-10-30 18:04:00,,,,,,,,,,,,,,,,,,,,2016-10-30 19:25:00,2016-10-30 19:25:00,,2016-10-30 19:45:00,2016-10-30 19:45:00,,2016-10-30 20:02:00,2016-10-30 20:02:00,,2016-10-30 20:22:00,2016-10-30 20:19:00,
201610000000000.0,2016-10-30,VT,2016-10-30 19:05:00,2016-10-30 19:04:00,,,,,,,,,,,2016-10-30 20:04:00,2016-10-30 20:04:00,,,,,,,,2016-10-30 20:29:00,2016-10-30 20:29:00,,2016-10-30 20:49:00,2016-10-30 20:48:00,,2016-10-30 21:06:00,2016-10-30 21:07:00,,2016-10-30 21:27:00,2016-10-30 21:23:00,
201610000000000.0,2016-10-30,VT,2016-10-30 20:05:00,2016-10-30 20:04:00,,,,,,,,,,,2016-10-30 21:04:00,2016-10-30 21:04:00,,,,,,,,,,,2016-10-30 21:46:00,2016-10-30 21:45:00,,2016-10-30 22:03:00,2016-10-30 22:03:00,,2016-10-30 22:23:00,2016-10-30 22:18:00,
201610000000000.0,2016-10-30,VT,2016-10-30 20:08:00,2016-10-30 20:07:00,,,,,2016-10-30 20:41:00,2016-10-30 20:41:00,,,,,,,,,,,,,,2016-10-30 21:33:00,2016-10-30 21:32:00,,2016-10-30 21:55:00,2016-10-30 21:54:00,,2016-10-30 22:12:00,2016-10-30 22:12:00,,2016-10-30 22:33:00,2016-10-30 22:28:00,
201610000000000.0,2016-10-30,VT,2016-10-30 21:21:00,2016-10-30 21:21:00,,,,,,,,,,,2016-10-30 22:53:00,2016-10-30 23:02:00,,,,,,,,2016-10-30 23:18:00,2016-10-30 23:26:00,,2016-10-30 23:44:00,2016-10-30 23:45:00,,2016-10-30 00:04:00,2016-10-30 00:03:00,,2016-10-30 00:28:00,2016-10-30 00:19:00,
201610000000000.0,2016-10-31,VT,2016-10-31 07:07:00,2016-10-31 07:06:00,,,,,,,,,,,,,,,,,,,,2016-10-31 08:23:00,2016-10-31 08:23:00,,2016-10-31 08:43:00,2016-10-31 08:43:00,,2016-10-31 09:00:00,2016-10-31 09:00:00,,2016-10-31 09:21:00,2016-10-31 09:16:00,
201610000000000.0,2016-10-31,VT,2016-10-31 08:07:00,2016-10-31 08:07:00,,,,,2016-10-31 08:38:00,2016-10-31 08:40:00,,,,,,,,,,,,,,2016-10-31 09:27:00,2016-10-31 09:27:00,,,,,2016-10-31 10:00:00,2016-10-31 10:00:00,,2016-10-31 10:21:00,2016-10-31 10:18:00,
201610000000000.0,2016-10-31,VT,2016-10-31 09:07:00,2016-10-31 09:09:00,,,,,,,,,,,,,,,,,,,,2016-10-31 10:23:00,2016-10-31 10:23:00,,2016-10-31 10:43:00,2016-10-31 10:43:00,,2016-10-31 11:00:00,2016-10-31 11:00:00,,2016-10-31 11:21:00,2016-10-31 11:20:00,
201610000000000.0,2016-10-31,VT,2016-10-31 10:07:00,2016-10-31 10:06:00,,,,,,,,,,,,,,,,,,,,2016-10-31 11:23:00,2016-10-31 11:23:00,,2016-10-31 11:43:00,2016-10-31 11:43:00,,2016-10-31 12:00:00,2016-10-31 12:00:00,,2016-10-31 12:21:00,2016-10-31 12:25:00,
201610000000000.0,2016-10-31,VT,2016-10-31 11:07:00,2016-10-31 11:06:00,,,,,,,,,,,,,,,,,,,,2016-10-31 12:23:00,2016-10-31 12:25:00,,2016-10-31 12:43:00,2016-10-31 12:43:00,,2016-10-31 13:00:00,2016-10-31 13:01:00,,2016-10-31 13:20:00,2016-10-31 13:17:00,
201610000000000.0,2016-10-31,VT,2016-10-31 12:07:00,2016-10-31 12:08:00,,,,,,,,,,,,,,,,,,,,2016-10-31 13:23:00,2016-10-31 13:22:00,,2016-10-31 13:43:00,2016-10-31 13:43:00,,2016-10-31 14:00:00,2016-10-31 14:00:00,,2016-10-31 14:21:00,2016-10-31 14:19:00,
201610000000000.0,2016-10-31,VT,2016-10-31 13:07:00,2016-10-31 13:07:00,,,,,,,,,,,,,,,,,,,,2016-10-31 14:23:00,2016-10-31 14:22:00,,2016-10-31 14:43:00,2016-10-31 14:42:00,,2016-10-31 14:59:00,2016-10-31 15:01:00,,2016-10-31 15:21:00,2016-10-31 15:19:00,
201610000000000.0,2016-10-31,VT,2016-10-31 14:07:00,2016-10-31 14:06:00,832.0,,,,,,,,,,,,,,,,,,,2016-10-31 15:23:00,2016-10-31 15:43:00,832.0,2016-10-31 15:43:00,2016-10-31 16:02:00,832.0,2016-10-31 16:00:00,2016-10-31 16:28:00,832.0,2016-10-31 16:21:00,2016-10-31 16:46:00,832.0
201610000000000.0,2016-10-31,VT,2016-10-31 15:07:00,2016-10-31 15:07:00,734.0,,,,,,,,,,,,,,,,,,,2016-10-31 16:23:00,2016-10-31 16:31:00,734.0,2016-10-31 16:43:00,2016-10-31 16:50:00,734.0,2016-10-31 17:00:00,2016-10-31 17:11:00,734.0,2016-10-31 17:21:00,2016-10-31 17:39:00,734.0
201610000000000.0,2016-10-31,VT,2016-10-31 16:07:00,2016-10-31 16:07:00,,,,,,,,,,,,,,,,,,,,2016-10-31 17:23:00,2016-10-31 17:28:00,,2016-10-31 17:43:00,2016-10-31 17:48:00,,2016-10-31 18:00:00,2016-10-31 18:06:00,,2016-10-31 18:21:00,2016-10-31 18:23:00,
201610000000000.0,2016-10-31,VT,2016-10-31 17:07:00,2016-10-31 17:07:00,,,,,,,,,,,,,,,,,,,,2016-10-31 18:26:00,2016-10-31 18:27:00,,2016-10-31 18:44:00,2016-10-31 18:46:00,,2016-10-31 19:00:00,2016-10-31 19:05:00,,2016-10-31 19:21:00,2016-10-31 19:22:00,
201610000000000.0,2016-10-31,VT,2016-10-31 17:33:00,2016-10-31 17:32:00,,,,,,,,2016-10-31 18:23:00,2016-10-31 18:23:00,,,,,,,,,,,2016-10-31 18:56:00,2016-10-31 18:55:00,,2016-10-31 19:16:00,2016-10-31 19:17:00,,2016-10-31 19:33:00,2016-10-31 19:34:00,,2016-10-31 19:52:00,2016-10-31 19:53:00,
201610000000000.0,2016-10-31,VT,2016-10-31 18:07:00,2016-10-31 18:06:00,,,,,,,,,,,,,,,,,,,,2016-10-31 19:23:00,2016-10-31 19:30:00,,2016-10-31 19:43:00,2016-10-31 19:49:00,,2016-10-31 20:00:00,2016-10-31 20:08:00,,2016-10-31 20:21:00,2016-10-31 20:27:00,
201610000000000.0,2016-10-31,VT,2016-10-31 18:33:00,2016-10-31 18:33:00,,,,,,,,2016-10-31 19:23:00,2016-10-31 19:26:00,,,,,,,,,,,2016-10-31 19:54:00,2016-10-31 19:58:00,,2016-10-31 20:16:00,2016-10-31 20:17:00,,2016-10-31 20:33:00,2016-10-31 20:36:00,,2016-10-31 20:53:00,2016-10-31 20:54:00,
201610000000000.0,2016-10-31,VT,2016-10-31 19:07:00,2016-10-31 19:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-31 20:50:00,2016-10-31 20:52:00,,2016-10-31 21:08:00,2016-10-31 21:08:00,
201610000000000.0,2016-10-31,VT,2016-10-31 20:07:00,2016-10-31 20:06:00,,,,,,,,,,,2016-10-31 21:03:00,2016-10-31 21:03:00,,,,,,,,2016-10-31 21:27:00,2016-10-31 21:27:00,,2016-10-31 21:48:00,2016-10-31 21:50:00,,2016-10-31 22:05:00,2016-10-31 22:09:00,,2016-10-31 22:25:00,2016-10-31 22:33:00,
201610000000000.0,2016-10-31,VT,2016-10-31 21:07:00,2016-10-31 21:06:00,,,,,2016-10-31 21:39:00,2016-10-31 21:41:00,,,,,2016-10-31 22:08:00,2016-10-31 22:10:00,,,,,,,,,,,2016-10-31 22:51:00,2016-10-31 22:51:00,,2016-10-31 23:09:00,2016-10-31 23:11:00,,2016-10-31 23:34:00,2016-10-31 23:33:00,
201611000000000.0,2016-11-01,VT,2016-11-01 07:07:00,2016-11-01 07:07:00,,,,,,,,,,,,,,,,,,,,2016-11-01 08:23:00,2016-11-01 08:22:00,,2016-11-01 08:43:00,2016-11-01 08:43:00,,2016-11-01 09:00:00,2016-11-01 09:00:00,,2016-11-01 09:21:00,2016-11-01 09:16:00,
201611000000000.0,2016-11-01,VT,2016-11-01 08:07:00,2016-11-01 08:07:00,,,,,2016-11-01 08:38:00,2016-11-01 08:39:00,,,,,,,,,,,,,,2016-11-01 09:27:00,2016-11-01 09:31:00,,,,,2016-11-01 10:00:00,2016-11-01 10:04:00,,2016-11-01 10:21:00,2016-11-01 10:23:00,
201611000000000.0,2016-11-01,VT,2016-11-01 09:07:00,2016-11-01 09:07:00,,,,,,,,,,,,,,,,,,,,2016-11-01 10:23:00,2016-11-01 10:26:00,,2016-11-01 10:43:00,2016-11-01 10:45:00,,2016-11-01 11:00:00,2016-11-01 11:01:00,,2016-11-01 11:21:00,2016-11-01 11:18:00,
201611000000000.0,2016-11-01,VT,2016-11-01 10:07:00,2016-11-01 10:06:00,,,,,,,,,,,,,,,,,,,,2016-11-01 11:23:00,2016-11-01 11:23:00,,2016-11-01 11:43:00,2016-11-01 11:43:00,,2016-11-01 12:00:00,2016-11-01 12:00:00,,2016-11-01 12:21:00,2016-11-01 12:19:00,
201611000000000.0,2016-11-01,VT,2016-11-01 11:07:00,2016-11-01 11:06:00,,,,,,,,,,,,,,,,,,,,2016-11-01 12:23:00,2016-11-01 12:29:00,,2016-11-01 12:43:00,2016-11-01 12:49:00,,2016-11-01 13:00:00,2016-11-01 13:07:00,,2016-11-01 13:20:00,2016-11-01 13:23:00,
201611000000000.0,2016-11-01,VT,2016-11-01 12:07:00,2016-11-01 12:06:00,,,,,,,,,,,,,,,,,,,,2016-11-01 13:23:00,2016-11-01 13:23:00,,2016-11-01 13:43:00,2016-11-01 13:43:00,,2016-11-01 14:00:00,2016-11-01 14:01:00,,2016-11-01 14:21:00,2016-11-01 14:19:00,
201611000000000.0,2016-11-01,VT,2016-11-01 13:07:00,2016-11-01 13:06:00,,,,,,,,,,,,,,,,,,,,2016-11-01 14:23:00,2016-11-01 14:22:00,,2016-11-01 14:43:00,2016-11-01 14:43:00,,2016-11-01 14:59:00,2016-11-01 15:02:00,,2016-11-01 15:21:00,2016-11-01 15:19:00,
201611000000000.0,2016-11-01,VT,2016-11-01 14:07:00,2016-11-01 14:08:00,,,,,,,,,,,,,,,,,,,,2016-11-01 15:23:00,2016-11-01 15:23:00,,2016-11-01 15:43:00,2016-11-01 15:42:00,,2016-11-01 16:00:00,2016-11-01 16:00:00,,2016-11-01 16:21:00,2016-11-01 16:18:00,
201611000000000.0,2016-11-01,VT,2016-11-01 15:07:00,2016-11-01 15:06:00,,,,,,,,,,,,,,,,,,,,2016-11-01 16:23:00,2016-11-01 16:29:00,,2016-11-01 16:43:00,2016-11-01 16:48:00,,2016-11-01 17:00:00,2016-11-01 17:05:00,,2016-11-01 17:21:00,2016-11-01 17:22:00,
201611000000000.0,2016-11-01,VT,2016-11-01 16:07:00,2016-11-01 16:06:00,,,,,,,,,,,,,,,,,,,,2016-11-01 17:23:00,2016-11-01 17:23:00,,2016-11-01 17:43:00,2016-11-01 17:43:00,,2016-11-01 18:00:00,2016-11-01 18:08:00,,2016-11-01 18:21:00,2016-11-01 18:28:00,
201611000000000.0,2016-11-01,VT,2016-11-01 17:07:00,2016-11-01 17:07:00,,,,,,,,,,,,,,,,,,,,2016-11-01 18:26:00,2016-11-01 18:27:00,,2016-11-01 18:44:00,2016-11-01 18:46:00,,2016-11-01 19:00:00,2016-11-01 19:04:00,,2016-11-01 19:21:00,2016-11-01 19:20:00,
201611000000000.0,2016-11-01,VT,2016-11-01 17:33:00,2016-11-01 17:32:00,,,,,,,,2016-11-01 18:23:00,2016-11-01 18:25:00,,,,,,,,,,,2016-11-01 18:56:00,2016-11-01 19:01:00,,2016-11-01 19:16:00,2016-11-01 19:24:00,,2016-11-01 19:33:00,2016-11-01 19:41:00,,2016-11-01 19:52:00,2016-11-01 19:57:00,
